# Time(s) i_C(A) V_C(V) V_R5(V) V_L1(V) Vg1(V) Vg2(V)
0.09220000 -0.64288093 -20.98944885 -6.42880929 -47.12499096 -32.95214678 -10.98404893
0.09221000 -0.64257805 -21.63217910 -6.42578055 -47.14807973 -33.56141566 -11.18713855
0.09222000 -0.64226605 -22.27460191 -6.42266048 -47.17049843 -34.17020754 -11.39006918
0.09223000 -0.64194491 -22.91670815 -6.41944913 -47.19224673 -34.77851380 -11.59283793
0.09224000 -0.64161465 -23.55848870 -6.41614654 -47.21332433 -35.38632577 -11.79544192
0.09225000 -0.64127528 -24.19993442 -6.41275277 -47.23373092 -35.99363483 -11.99787828
0.09226000 -0.64092679 -24.84103621 -6.40926786 -47.25346621 -36.60043234 -12.20014411
0.09227000 -0.64056919 -25.48178496 -6.40569185 -47.27252992 -37.20670967 -12.40223656
0.09228000 -0.64020248 -26.12217155 -6.40202481 -47.29092179 -37.81245822 -12.60415274
0.09229000 -0.63982668 -26.76218689 -6.39826679 -47.30864155 -38.41766936 -12.80588979
0.09230000 -0.63944178 -27.40182188 -6.39441782 -47.32568895 -39.02233451 -13.00744484
0.09231000 -0.63904780 -28.04106742 -6.39047798 -47.34206375 -39.62644506 -13.20881502
0.09232000 -0.63864473 -28.67991445 -6.38644732 -47.35776571 -40.22999243 -13.40999748
0.09233000 -0.63823259 -29.31835386 -6.38232589 -47.37279461 -40.83296805 -13.61098935
0.09234000 -0.63781138 -29.95637660 -6.37811376 -47.38715024 -41.43536334 -13.81178778
0.09235000 -0.63738110 -30.59397359 -6.37381097 -47.40083240 -42.03716974 -14.01238991
0.09236000 -0.63694176 -31.23113578 -6.36941761 -47.41384088 -42.63837870 -14.21279290
0.09237000 -0.63649337 -31.86785410 -6.36493371 -47.42617551 -43.23898167 -14.41299389
0.09238000 -0.63603594 -32.50411950 -6.36035936 -47.43783611 -43.83897012 -14.61299004
0.09239000 -0.63556946 -33.13992295 -6.35569461 -47.44882251 -44.43833552 -14.81277851
0.09240000 -0.63509395 -33.77525541 -6.35093954 -47.45913455 -45.03706936 -15.01235645
0.09241000 -0.63460942 -34.41010785 -6.34609420 -47.46877210 -45.63516312 -15.21172104
0.09242000 -0.63411587 -35.04447125 -6.34115867 -47.47773501 -46.23260830 -15.41086943
0.09243000 -0.63361330 -35.67833658 -6.33613302 -47.48602316 -46.82939642 -15.60979881
0.09244000 -0.63310173 -36.31169485 -6.33101732 -47.49363643 -47.42551898 -15.80850633
0.09245000 -0.63258116 -36.94453705 -6.32581165 -47.50057470 -48.02096753 -16.00698918
0.09246000 -0.63205161 -37.57685418 -6.32051606 -47.50683789 -48.61573359 -16.20524453
0.09247000 -0.63151307 -38.20863727 -6.31513065 -47.51242590 -49.20980871 -16.40326957
0.09248000 -0.63096555 -38.83987732 -6.30965549 -47.51733866 -49.80318445 -16.60106148
0.09249000 -0.63040907 -39.47056538 -6.30409065 -47.52157609 -50.39585238 -16.79861746
0.09250000 -0.62984362 -40.10069247 -6.29843622 -47.52513813 -50.98780407 -16.99593469
0.09251000 -0.62926923 -40.73024964 -6.29269227 -47.52802473 -51.57903111 -17.19301037
0.09252000 -0.62868589 -41.35922794 -6.28685889 -47.53023586 -52.16952510 -17.38984170
0.09253000 -0.62809362 -41.98761844 -6.28093616 -47.53177147 -52.75927765 -17.58642588
0.09254000 -0.62749242 -42.61541220 -6.27492417 -47.53263156 -53.34828037 -17.78276012
0.09255000 -0.62688230 -43.24260030 -6.26882299 -47.53281610 -53.93652489 -17.97884163
0.09256000 -0.62626327 -43.86917383 -6.26263272 -47.53232509 -54.52400286 -18.17466762
0.09257000 -0.62563534 -44.49512388 -6.25635345 -47.53115854 -55.11070592 -18.37023531
0.09258000 -0.62499853 -45.12044155 -6.24998525 -47.52931647 -55.69662573 -18.56554191
0.09259000 -0.62435282 -45.74511797 -6.24352823 -47.52679891 -56.28175397 -18.76058466
0.09260000 -0.62369825 -46.36914424 -6.23698248 -47.52360588 -56.86608232 -18.95536077
0.09261000 -0.62303481 -46.99251151 -6.23034809 -47.51973744 -57.44960248 -19.14986749
0.09262000 -0.62236251 -47.61521091 -6.22362514 -47.51519363 -58.03230616 -19.34410205
0.09263000 -0.62168138 -48.23723359 -6.21681375 -47.50997453 -58.61418506 -19.53806169
0.09264000 -0.62099140 -48.85857071 -6.20991400 -47.50408021 -59.19523093 -19.73174364
0.09265000 -0.62029260 -49.47921345 -6.20292600 -47.49751075 -59.77543551 -19.92514517
0.09266000 -0.61958498 -50.09915297 -6.19584984 -47.49026625 -60.35479054 -20.11826351
0.09267000 -0.61886856 -50.71838048 -6.18868562 -47.48234680 -60.93328780 -20.31109593
0.09268000 -0.61814334 -51.33688717 -6.18143345 -47.47375253 -61.51091906 -20.50363969
0.09269000 -0.61740934 -51.95466424 -6.17409342 -47.46448354 -62.08767611 -20.69589204
0.09270000 -0.61666656 -52.57170292 -6.16666565 -47.45453999 -62.66355076 -20.88785025
0.09271000 -0.61591502 -53.18799445 -6.15915023 -47.44392200 -63.23853482 -21.07951161
0.09272000 -0.61515473 -53.80353005 -6.15154728 -47.43262972 -63.81262013 -21.27087338
0.09273000 -0.61438569 -54.41830099 -6.14385691 -47.42066332 -64.38579851 -21.46193284
0.09274000 -0.61360792 -55.03229852 -6.13607921 -47.40802297 -64.95806183 -21.65268728
0.09275000 -0.61282143 -55.64551393 -6.12821431 -47.39470885 -65.52940195 -21.84313398
0.09276000 -0.61202623 -56.25793848 -6.12026231 -47.38072114 -66.09981076 -22.03327025
0.09277000 -0.61122233 -56.86956349 -6.11222333 -47.36606005 -66.66928014 -22.22309338
0.09278000 -0.61040975 -57.48038025 -6.10409748 -47.35072578 -67.23780200 -22.41260067
0.09279000 -0.60958849 -58.09038009 -6.09588488 -47.33471855 -67.80536826 -22.60178942
0.09280000 -0.60875856 -58.69955434 -6.08758564 -47.31803860 -68.37197086 -22.79065695
0.09281000 -0.60791999 -59.30789434 -6.07919989 -47.30068614 -68.93760175 -22.97920058
0.09282000 -0.60707277 -59.91539144 -6.07072773 -47.28266144 -69.50225287 -23.16741762
0.09283000 -0.60621693 -60.52203701 -6.06216930 -47.26396475 -70.06591622 -23.35530541
0.09284000 -0.60535247 -61.12782243 -6.05352471 -47.24459634 -70.62858377 -23.54286126
0.09285000 -0.60447941 -61.73273908 -6.04479409 -47.22455647 -71.19024754 -23.73008251
0.09286000 -0.60359776 -62.33677838 -6.03597756 -47.20384544 -71.75089953 -23.91696651
0.09287000 -0.60270752 -62.93993174 -6.02707524 -47.18246353 -72.31053179 -24.10351060
0.09288000 -0.60180873 -63.54219057 -6.01808726 -47.16041106 -72.86913635 -24.28971212
0.09289000 -0.60090138 -64.14354634 -6.00901376 -47.13768834 -73.42670528 -24.47556843
0.09290000 -0.59998548 -64.74399048 -5.99985485 -47.11429568 -73.98323065 -24.66107688
0.09291000 -0.59906107 -65.34351446 -5.99061067 -47.09023343 -74.53870456 -24.84623485
0.09292000 -0.59812814 -65.94210977 -5.98128135 -47.06550192 -75.09311911 -25.03103970
0.09293000 -0.59718670 -66.53976790 -5.97186703 -47.04010151 -75.64646642 -25.21548881
0.09294000 -0.59623678 -67.13648035 -5.96236783 -47.01403255 -76.19873863 -25.39957954
0.09295000 -0.59527839 -67.73223864 -5.95278389 -46.98729541 -76.74992788 -25.58330929
0.09296000 -0.59431153 -68.32703431 -5.94311535 -46.95989049 -77.30002635 -25.76667545
0.09297000 -0.59333623 -68.92085890 -5.93336234 -46.93181816 -77.84902621 -25.94967540
0.09298000 -0.59235250 -69.51370397 -5.92352501 -46.90307882 -78.39691967 -26.13230656
0.09299000 -0.59136035 -70.10556109 -5.91360349 -46.87367289 -78.94369893 -26.31456631
0.09300000 -0.59035979 -70.69642186 -5.90359793 -46.84360078 -79.48935623 -26.49645208
0.09301000 -0.58935085 -71.28627788 -5.89350847 -46.81286292 -80.03388380 -26.67796127
0.09302000 -0.58833352 -71.87512076 -5.88333524 -46.78145974 -80.57727392 -26.85909131
0.09303000 -0.58730784 -72.46294214 -5.87307840 -46.74939170 -81.11951886 -27.03983962
0.09304000 -0.58627381 -73.04973366 -5.86273809 -46.71665924 -81.66061091 -27.22020364
0.09305000 -0.58523145 -73.63548698 -5.85231445 -46.68326284 -82.20054238 -27.40018079
0.09306000 -0.58418076 -74.22019378 -5.84180765 -46.64920296 -82.73930560 -27.57976853
0.09307000 -0.58312178 -74.80384574 -5.83121781 -46.61448010 -83.27689291 -27.75896430
0.09308000 -0.58205451 -75.38643458 -5.82054511 -46.57909474 -83.81329667 -27.93776556
0.09309000 -0.58097897 -75.96795201 -5.80978968 -46.54304739 -84.34850926 -28.11616975
0.09310000 -0.57989517 -76.54838976 -5.79895168 -46.50633856 -84.88252307 -28.29417436
0.09311000 -0.57880313 -77.12773960 -5.78803126 -46.46896877 -85.41533052 -28.47177684
0.09312000 -0.57770286 -77.70599327 -5.77702859 -46.43093855 -85.94692402 -28.64897467
0.09313000 -0.57659438 -78.28314258 -5.76594381 -46.39224845 -86.47729602 -28.82576534
0.09314000 -0.57547771 -78.85917930 -5.75477708 -46.35289901 -87.00643899 -29.00214633
0.09315000 -0.57435286 -79.43409527 -5.74352856 -46.31289079 -87.53434541 -29.17811514
0.09316000 -0.57321984 -80.00788230 -5.73219842 -46.27222437 -88.06100777 -29.35366926
0.09317000 -0.57207868 -80.58053223 -5.72078681 -46.23090031 -88.58641859 -29.52880620
0.09318000 -0.57092939 -81.15203695 -5.70929389 -46.18891921 -89.11057040 -29.70352347
0.09319000 -0.56977198 -81.72238831 -5.69771983 -46.14628167 -89.63345575 -29.87781858
0.09320000 -0.56860648 -82.29157821 -5.68606480 -46.10298828 -90.15506721 -30.05168907
0.09321000 -0.56743290 -82.85959857 -5.67432895 -46.05903967 -90.67539737 -30.22513246
0.09322000 -0.56625125 -83.42644132 -5.66251246 -46.01443645 -91.19443883 -30.39814628
0.09323000 -0.56506155 -83.99209838 -5.65061549 -45.96917927 -91.71218421 -30.57072807
0.09324000 -0.56386382 -84.55656174 -5.63863822 -45.92326877 -92.22862617 -30.74287539
0.09325000 -0.56265808 -85.11982336 -5.62658080 -45.87670559 -92.74375735 -30.91458578
0.09326000 -0.56144434 -85.68187523 -5.61444342 -45.82949041 -93.25757043 -31.08585681
0.09327000 -0.56022262 -86.24270938 -5.60222625 -45.78162389 -93.77005812 -31.25668604
0.09328000 -0.55899295 -86.80231783 -5.58992945 -45.73310670 -94.28121313 -31.42707104
0.09329000 -0.55775532 -87.36069262 -5.57755322 -45.68393955 -94.79102819 -31.59700940
0.09330000 -0.55650977 -87.91782583 -5.56509771 -45.63412313 -95.29949606 -31.76649869
0.09331000 -0.55525631 -88.47370953 -5.55256311 -45.58365815 -95.80660952 -31.93553651
0.09332000 -0.55399496 -89.02833582 -5.53994959 -45.53254532 -96.31236135 -32.10412045
0.09333000 -0.55272573 -89.58169682 -5.52725734 -45.48078538 -96.81674437 -32.27224812
0.09334000 -0.55144865 -90.13378467 -5.51448654 -45.42837905 -97.31975142 -32.43991714
0.09335000 -0.55016374 -90.68459152 -5.50163736 -45.37532709 -97.82137533 -32.60712511
0.09336000 -0.54887100 -91.23410954 -5.48870999 -45.32163024 -98.32160898 -32.77386966
0.09337000 -0.54757046 -91.78233092 -5.47570462 -45.26728927 -98.82044527 -32.94014842
0.09338000 -0.54626214 -92.32924787 -5.46262142 -45.21230495 -99.31787709 -33.10595903
0.09339000 -0.54494606 -92.87485261 -5.44946059 -45.15667806 -99.81389739 -33.27129913
0.09340000 -0.54362223 -93.41913740 -5.43622231 -45.10040940 -100.30849912 -33.43616637
0.09341000 -0.54229068 -93.96209450 -5.42290677 -45.04349976 -100.80167524 -33.60055841
0.09342000 -0.54095142 -94.50371619 -5.40951415 -44.98594996 -101.29341874 -33.76447291
0.09343000 -0.53960447 -95.04399477 -5.39604466 -44.92776080 -101.78372264 -33.92790755
0.09344000 -0.53824985 -95.58292256 -5.38249848 -44.86893312 -102.27257997 -34.09085999
0.09345000 -0.53688758 -96.12049191 -5.36887579 -44.80946776 -102.75998378 -34.25332793
0.09346000 -0.53551768 -96.65669518 -5.35517681 -44.74936555 -103.24592714 -34.41530905
0.09347000 -0.53414017 -97.19152474 -5.34140171 -44.68862735 -103.73040315 -34.57680105
0.09348000 -0.53275507 -97.72497299 -5.32755071 -44.62725403 -104.21340492 -34.73780164
0.09349000 -0.53136240 -98.25703235 -5.31362398 -44.56524646 -104.69492559 -34.89830853
0.09350000 -0.52996217 -98.78769527 -5.29962174 -44.50260552 -105.17495831 -35.05831944
0.09351000 -0.52855442 -99.31695419 -5.28554418 -44.43933210 -105.65349626 -35.21783209
0.09352000 -0.52713915 -99.84480160 -5.27139150 -44.37542709 -106.13053264 -35.37684421
0.09353000 -0.52571639 -100.37123000 -5.25716390 -44.31089142 -106.60606067 -35.53535356
0.09354000 -0.52428616 -100.89623189 -5.24286159 -44.24572598 -107.08007360 -35.69335787
0.09355000 -0.52284848 -101.41979983 -5.22848476 -44.17993172 -107.55256467 -35.85085489
0.09356000 -0.52140336 -101.94192637 -5.21403362 -44.11350956 -108.02352719 -36.00784240
0.09357000 -0.51995084 -102.46260408 -5.19950839 -44.04646046 -108.49295446 -36.16431815
0.09358000 -0.51849093 -102.98182558 -5.18490925 -43.97878535 -108.96083980 -36.32027993
0.09359000 -0.51702364 -103.49958348 -5.17023643 -43.91048521 -109.42717656 -36.47572552
0.09360000 -0.51554901 -104.01587042 -5.15549012 -43.84156100 -109.89195813 -36.63065271
0.09361000 -0.51406705 -104.53067906 -5.14067055 -43.77201371 -110.35517788 -36.78505929
0.09362000 -0.51257779 -105.04400209 -5.12577791 -43.70184432 -110.81682925 -36.93894308
0.09363000 -0.51108124 -105.55583221 -5.11081243 -43.63105383 -111.27690566 -37.09230189
0.09364000 -0.50957743 -106.06616215 -5.09577431 -43.55964325 -111.73540058 -37.24513353
0.09365000 -0.50806638 -106.57498466 -5.08066376 -43.48761359 -112.19230749 -37.39743583
0.09366000 -0.50654810 -107.08229250 -5.06548101 -43.41496587 -112.64761990 -37.54920663
0.09367000 -0.50502263 -107.58807846 -5.05022627 -43.34170113 -113.10133134 -37.70044378
0.09368000 -0.50348998 -108.09233536 -5.03489975 -43.26782041 -113.55343536 -37.85114512
0.09369000 -0.50195017 -108.59505603 -5.01950168 -43.19332475 -114.00392553 -38.00130851
0.09370000 -0.50040323 -109.09623332 -5.00403227 -43.11821523 -114.45279546 -38.15093182
0.09371000 -0.49884917 -109.59586011 -4.98849174 -43.04249290 -114.90003876 -38.30001292
0.09372000 -0.49728803 -110.09392930 -4.97288031 -42.96615883 -115.34564907 -38.44854969
0.09373000 -0.49571982 -110.59043382 -4.95719821 -42.88921413 -115.78962007 -38.59654002
0.09374000 -0.49414456 -111.08536660 -4.94144565 -42.81165987 -116.23194544 -38.74398181
0.09375000 -0.49256229 -111.57872061 -4.92562286 -42.73349717 -116.67261890 -38.89087297
0.09376000 -0.49097301 -112.07048884 -4.90973008 -42.65472713 -117.11163418 -39.03721139
0.09377000 -0.48937675 -112.56066430 -4.89376751 -42.57535087 -117.54898504 -39.18299501
0.09378000 -0.48777354 -113.04924002 -4.87773539 -42.49536952 -117.98466528 -39.32822176
0.09379000 -0.48616339 -113.53620906 -4.86163395 -42.41478422 -118.41866869 -39.47288956
0.09380000 -0.48454634 -114.02156451 -4.84546341 -42.33359611 -118.85098911 -39.61699637
0.09381000 -0.48292240 -114.50529945 -4.82922401 -42.25180634 -119.28162039 -39.76054013
0.09382000 -0.48129160 -114.98740702 -4.81291597 -42.16941609 -119.71055642 -39.90351881
0.09383000 -0.47965395 -115.46788036 -4.79653954 -42.08642651 -120.13779109 -40.04593036
0.09384000 -0.47800949 -115.94671266 -4.78009493 -42.00283879 -120.56331835 -40.18777278
0.09385000 -0.47635824 -116.42389709 -4.76358239 -41.91865412 -120.98713213 -40.32904404
0.09386000 -0.47470021 -116.89942688 -4.74700214 -41.83387369 -121.40922641 -40.46974214
0.09387000 -0.47303544 -117.37329527 -4.73035443 -41.74849871 -121.82959520 -40.60986507
0.09388000 -0.47136395 -117.84549552 -4.71363950 -41.66253039 -122.24823253 -40.74941084
0.09389000 -0.46968576 -118.31602093 -4.69685757 -41.57596995 -122.66513243 -40.88837748
0.09390000 -0.46800089 -118.78486481 -4.68000888 -41.48881863 -123.08028899 -41.02676300
0.09391000 -0.46630937 -119.25202049 -4.66309369 -41.40107766 -123.49369631 -41.16456544
0.09392000 -0.46461122 -119.71748134 -4.64611222 -41.31274829 -123.90534851 -41.30178284
0.09393000 -0.46290647 -120.18124074 -4.62906472 -41.22383177 -124.31523975 -41.43841325
0.09394000 -0.46119514 -120.64329209 -4.61195143 -41.13432937 -124.72336418 -41.57445473
0.09395000 -0.45947726 -121.10362884 -4.59477260 -41.04424237 -125.12971602 -41.70990534
0.09396000 -0.45775285 -121.56224443 -4.57752846 -40.95357203 -125.53428949 -41.84476316
0.09397000 -0.45602193 -122.01913236 -4.56021927 -40.86231965 -125.93707884 -41.97902628
0.09398000 -0.45428453 -122.47428613 -4.54284526 -40.77048652 -126.33807835 -42.11269278
0.09399000 -0.45254067 -122.92769926 -4.52540669 -40.67807396 -126.73728231 -42.24576077
0.09400000 -0.45079038 -123.37936532 -4.50790381 -40.58508328 -127.13468506 -42.37822835
0.09401000 -0.44903369 -123.82927789 -4.49033686 -40.49151578 -127.53028094 -42.51009365
0.09402000 -0.44727061 -124.27743057 -4.47270609 -40.39737282 -127.92406433 -42.64135478
0.09403000 -0.44550118 -124.72381699 -4.45501175 -40.30265572 -128.31602964 -42.77200988
0.09404000 -0.44372541 -125.16843081 -4.43725410 -40.20736582 -128.70617129 -42.90205710
0.09405000 -0.44194334 -125.61126570 -4.41943339 -40.11150450 -129.09448375 -43.03149458
0.09406000 -0.44015499 -126.05231539 -4.40154986 -40.01507310 -129.48096148 -43.16032049
0.09407000 -0.43836038 -126.49157359 -4.38360378 -39.91807299 -129.86559900 -43.28853300
0.09408000 -0.43655954 -126.92903407 -4.36559540 -39.82050557 -130.24839085 -43.41613028
0.09409000 -0.43475250 -127.36469060 -4.34752497 -39.72237220 -130.62933158 -43.54311053
0.09410000 -0.43293928 -127.79853700 -4.32939276 -39.62367429 -131.00841578 -43.66947193
0.09411000 -0.43111990 -128.23056710 -4.31119901 -39.52441325 -131.38563805 -43.79521268
0.09412000 -0.42929440 -128.66077476 -4.29294400 -39.42459047 -131.76099305 -43.92033102
0.09413000 -0.42746280 -129.08915387 -4.27462797 -39.32420738 -132.13447543 -44.04482514
0.09414000 -0.42562512 -129.51569833 -4.25625119 -39.22326541 -132.50607989 -44.16869330
0.09415000 -0.42378139 -129.94040209 -4.23781392 -39.12176599 -132.87580114 -44.29193371
0.09416000 -0.42193164 -130.36325911 -4.21931642 -39.01971056 -133.24363394 -44.41454465
0.09417000 -0.42007590 -130.78426337 -4.20075895 -38.91710057 -133.60957304 -44.53652435
0.09418000 -0.41821418 -131.20340891 -4.18214178 -38.81393749 -133.97361326 -44.65787109
0.09419000 -0.41634652 -131.62068975 -4.16346518 -38.71022278 -134.33574942 -44.77858314
0.09420000 -0.41447294 -132.03609997 -4.14472940 -38.60595790 -134.69597637 -44.89865879
0.09421000 -0.41259347 -132.44963367 -4.12593472 -38.50114435 -135.05428899 -45.01809633
0.09422000 -0.41070814 -132.86128496 -4.10708140 -38.39578362 -135.41068219 -45.13689406
0.09423000 -0.40881697 -133.27104800 -4.08816970 -38.28987719 -135.76515091 -45.25505030
0.09424000 -0.40691999 -133.67891696 -4.06919991 -38.18342659 -136.11769010 -45.37256337
0.09425000 -0.40501723 -134.08488605 -4.05017228 -38.07643331 -136.46829476 -45.48943159
0.09426000 -0.40310871 -134.48894950 -4.03108709 -37.96889888 -136.81695990 -45.60565330
0.09427000 -0.40119446 -134.89110156 -4.01194461 -37.86082482 -137.16368057 -45.72122686
0.09428000 -0.39927451 -135.29133652 -3.99274512 -37.75221269 -137.50845184 -45.83615061
0.09429000 -0.39734889 -135.68964870 -3.97348887 -37.64306401 -137.85126881 -45.95042294
0.09430000 -0.39541762 -136.08603242 -3.95417616 -37.53338033 -138.19212661 -46.06404220
0.09431000 -0.39348072 -136.48048205 -3.93480724 -37.42316323 -138.53102039 -46.17700680
0.09432000 -0.39153824 -136.87299200 -3.91538241 -37.31241426 -138.86794534 -46.28931511
0.09433000 -0.38959019 -137.26355668 -3.89590193 -37.20113500 -139.20289667 -46.40096556
0.09434000 -0.38763661 -137.65217054 -3.87636607 -37.08932702 -139.53586962 -46.51195654
0.09435000 -0.38567751 -138.03882806 -3.85677513 -36.97699193 -139.86685945 -46.62228648
0.09436000 -0.38371294 -138.42352374 -3.83712937 -36.86413131 -140.19586147 -46.73195382
0.09437000 -0.38174291 -138.80625212 -3.81742908 -36.75074677 -140.52287100 -46.84095700
